law_nm,article_number,hang_number,article_title,structural_index,entity_type,concept,subject,action,object,legal_force,full_text,cross_law_refs,intra_law_refs,pipeline_version,generator_model,evaluator_model,eval_score,retry_count
자본시장법,제165조의17,1,주식매수선택권 부여신고 등,"[3, 3, 165, 1]",PROCEDURE,주식매수선택권 부여 신고 및 공시,주권상장법인,신고 및 공시,주식매수선택권 부여 사실,MANDATORY,"제165조의17(주식매수선택권 부여신고 등) ① 「상법」 제340조의2 또는 제542조의3에 따른 주 식매수선택권을 부여한 주권상장법인은 주주총회 또는 이사회에서 주식매수선택권을 부여하 기로 결의한 경우 대통령령으로 정하는 방법에 따라 금융위원회와 거래소에 그 사실을 신고 법제처 99 국가법령정보센 터 자본시장과 금융투자업에 관한 법률 하여야 하며, 금융위원회와 거래소는 신고일부터 주식매수선택권의 존속기한까지 그 사실에 대한 기록을 갖추어 두고, 인터넷 홈페이지 등을 이용하여 그 사실을 공시하여야 한다. <개정 2013. 4. 5.>",「상법」 제340조의2,제542조의3,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,1
자본시장법,제165조의17,2,주식매수선택권 부여신고 등,"[3, 3, 165, 2]",REGULATION,비상임이사 및 사외이사의 자격 간주,비상임이사 또는 사외이사,사외이사로 본다,사외이사,DEFINITIONAL,"제165조의17(주식매수선택권 부여신고 등) ② 「공기업의 경영구조개선 및 민영화에 관한 법률」, 「금융회사의 지배구조에 관한 법률」, 그 밖의 법률에 따라 선임된 주권상장법인의 비상임이사 또는 사외이사는 「상법」에 따른 요 건 및 절차 등에 따라 선임된 사외이사로 본다.<개정 2015. 7. 31.>",「공기업의 경영구조개선 및 민영화에 관한 법률」; 「금융회사의 지배구조에 관한 법률」; 「상법」,,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,1,1
자본시장법,제165조의17,3,주식매수선택권 부여신고 등,"[3, 3, 165, 3]",PROCEDURE,사외이사 변동 사항 신고,주권상장법인,신고,사외이사 선임·해임 또는 퇴임 내용,MANDATORY,제165조의17(주식매수선택권 부여신고 등) ③ 주권상장법인은 사외이사를 선임 또는 해임하거나 사외이사가 임기만료 외의 사유로 퇴 임한 경우에는 그 내용을 선임ㆍ해임 또는 퇴임한 날의 다음 날까지 금융위원회와 거래소에 신고하여야 한다. [본조신설 2009. 2. 3.],,,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,1
자본시장법,제165조의18,,주권상장법인에 대한 조치,"[3, 3, 165, None]",ACTOR,주권상장법인에 대한 조치,금융위원회,정정 명령 및 조치,주권상장법인,PERMISSIVE,"제165조의18(주권상장법인에 대한 조치) 금융위원회는 다음 각 호의 어느 하나에 해당하는 경 우에는 주권상장법인에 대하여 이유를 제시한 후 그 사실을 공고하고 정정을 명할 수 있으며, 필요하면 그 법인의 주주총회에 대한 임원의 해임 권고, 일정 기간 증권의 발행 제한, 그 밖에 대통령령으로 정하는 조치를 할 수 있다. 이 경우 그 조치에 필요한 절차 및 조치기준은 총리 령으로 정한다. <개정 2013. 4. 5., 2013. 5. 28., 2016. 3. 29., 2017. 4. 18., 2025. 1. 21.> 1. 제165조의3제2항을 위반하여 자기주식을 취득한 경우 2. 제165조의3제4항을 위반하여 자기주식을 취득(자기주식을 취득하기로 한 신탁업자와의 신탁계약의 체결을 포함한다)하거나 처분(자기주식을 취득하기로 한 신탁업자와의 신탁계 약의 해지를 포함한다)한 경우 3. 제165조의4제1항을 위반하여 같은 항 각 호의 어느 하나에 해당하는 행위를 한 경우 4. 제165조의4제2항을 위반하여 외부평가기관으로부터 평가를 받지 아니한 경우 5. 제165조의5제2항을 위반하여 주식매수청구기간이 종료하는 날부터 1개월 이내에 해당 주 식을 매수하지 아니한 경우 6. 제165조의5제4항을 위반하여 대통령령으로 정하는 기간 이내에 주식을 처분하지 아니한 경우 7. 제165조의5제5항의 절차를 위반하여 통지 또는 공고를 하거나, 같은 항에 따른 통지 또는 공고를 하지 아니한 경우 8. 제165조의6제2항을 위반하여 실권주의 발행을 철회하지 아니한 경우 9. 제165조의6제3항을 위반하여 신주인수권증서를 발행하지 아니하거나 유통될 수 있도록 하지 아니한 경우 10. 제165조의6제4항을 위반하여 불특정 다수인(해당 주권상장법인의 주식을 소유한 자를 포함한다)에게 신주를 배정한 경우 11. 제165조의7을 위반하여 우리사주조합원에 대하여 주식의 배정을 한 경우 12. 제165조의8제1항 단서를 위반하여 액면미달의 가액으로 주식을 발행한 경우 13. 제165조의8제2항을 위반하여 최저발행가액을 정하지 아니하거나 같은 항 후단에 따른 방법에 따라 산정하지 아니한 경우 14. 제165조의8제3항을 위반하여 주주총회의 결의일부터 1개월 이내에 주식을 발행하지 아 니한 경우 15. 제165조의10을 위반하여 사채를 발행한 경우 법제처 100 국가법령정보 센터 자본시장과 금융투자업에 관한 법률 16. 제165조의11을 위반하여 조건부자본증권 등을 발행한 경우 17. 제165조의12제1항을 위반하여 이사회 결의를 거치지 아니하고 분기배당을 한 경우 18. 제165조의12제3항을 위반하여 분기배당금을 지급하지 아니한 경우 19. 제165조의12제5항을 위반하여 분기배당을 한 경우 20. 제165조의13제1항을 위반하여 주식배당을 한 경우 21. 제165조의13제2항을 위반하여 주식의 시가를 산정한 경우 22. 제165조의15제2항을 위반하여 의결권이 없거나 제한되는 주식을 발행한 경우 23. 제165조의16제2항을 위반하여 재무관리기준에 따르지 아니한 경우 24. 제165조의17제1항을 위반하여 같은 항에 따른 방법에 따라 주식매수선택권 부여에 관한 신고를 하지 아니한 경우 25. 제165조의17제3항을 위반하여 사외이사의 선임ㆍ해임 또는 퇴임 사실을 신고하지 아니 한 경우 [본조신설 2009. 2. 3.]",,제165조의18; 제165조의3제2항; 제165조의3제4항; 제165조의4제1항; 제165조의4제2항; 제165조의5제2항; 제165조의5제4항; 제165조의5제5항; 제165조의6제2항; 제165조의6제3항; 제165조의6제4항; 제165조의7; 제165조의8제1항; 제165조의8제2항; 제165조의8제3항; 제165조의10; 제165조의11; 제165조의12제1항; 제165조의12제3항; 제165조의12제5항; 제165조의13제1항; 제165조의13제2항; 제165조의15제2항; 제165조의16제2항; 제165조의17제1항; 제165조의17제3항,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,1
자본시장법,제165조의19,,사외이사 및 상근감사에 관한 특례,"[3, 3, 165, None]",REGULATION,사외이사 및 상근감사 특례,,적용하지 아니한다,상법 제542조의8 및 제542조의10,PROHIBITIVE,"제165조의19(사외이사 및 상근감사에 관한 특례) 「중소기업기본법」 제2조에 따른 중소기업이 발행한 주권을 매매하는 대통령령으로 정하는 증권시장에 상장된 주권을 발행한 법인에 대하 여는 「상법」 제542조의8(제1항 단서, 제4항 및 제5항은 제외한다) 및 제542조의10을 적용하 지 아니한다. [본조신설 2013. 8. 13.]",「중소기업기본법」 제2조; 「상법」 제542조의8,제165조의19; 제542조의10,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.8,1
자본시장법,제165조의20,,이사회의 성별 구성에 관한 특례,"[3, 3, 165, None]",REGULATION,이사회의 성별 구성 특례,주권상장법인,특정 성의 이사로 구성하지 아니함,이사 전원,PROHIBITIVE,제165조의20(이사회의 성별 구성에 관한 특례) 최근 사업연도말 현재 자산총액[금융업 또는 보 험업을 영위하는 회사의 경우 자본총액(재무상태표상의 자산총액에서 부채총액을 뺀 금액을 말한다) 또는 자본금 중 큰 금액으로 한다]이 2조원 이상인 주권상장법인의 경우 이사회의 이 사 전원을 특정 성(性)의 이사로 구성하지 아니하여야 한다. <개정 2021. 4. 20.> [본조신설 2020. 2. 4.] 제4장 장외거래 등,,제165조의20,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.8,0
자본시장법,제166조,,장외거래,"[4, 3, 166, None]",REGULATION,장외거래 방법 및 결제,대통령령,정한다,매매·거래방법 및 결제의 방법 등 필요한 사항,PERMISSIVE,"제166조(장외거래) 거래소시장 또는 다자간매매체결회사 외에서 금융투자상품을 매매, 그 밖의 거래를 하는 경우 그 매매, 그 밖의 거래방법 및 결제의 방법 등 필요한 사항은 대통령령으로 정한다. <개정 2009. 2. 3., 2013. 5. 28.>",,제166조,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,1,0
자본시장법,제166조,1,장외거래,"[4, 3, 166, 1]",REGULATION,장외거래 방법,장외거래,단일의 당사자 간에 거래하는 방법으로 하여야 한다,,MANDATORY,"제166조(장외거래) ① 거래소시장 또는 다자간매매체결회사 외에서 이루어지는 금융투자상품 의 매매, 그 밖의 거래(이하 “장외거래”라 한다)는 다음 각 호의 어느 하나에 해당하는 경우를 제외하고는 단일의 당사자 간에 거래하는 방법으로 하여야 한다. 1. 협회 또는 종합금융투자사업자를 통한 장외거래로서 대통령령으로 정하는 경우 2. 다자간 장외거래를 구성요소로 하는 대통령령으로 정하는 인가업무 단위를 인가받은 투 자중개업자를 통한 장외거래인 경우 3. 그 밖에 금융투자상품의 원활한 장외거래를 위하여 필요하다고 인정되는 경우로서 대통 령령으로 정하는 경우",,,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,1,0
자본시장법,제166조,2,장외거래,"[4, 3, 166, 2]",REGULATION,투자중개업자 인가업무 적용 제외,투자중개업자,적용하지 아니한다,인가업무,PROHIBITIVE,"제166조(장외거래) ② 제1항제2호의 투자중개업자의 그 인가업무에 대해서는 제16조의2, 제40조, 제51조부터 제53조까지 및 제72조를 적용하지 아니한다. 법제처 101 국가법령정보 센터 자본시장과 금융투자업에 관한 법률",,제16조의2; 제40조; 제51조; 제53조; 제72조,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,1
자본시장법,제166조,3,장외거래,"[4, 3, 166, 3]",REGULATION,일반투자자의 장외거래 금액 한도,대통령령,구분하여 정함,장외거래 금액,MANDATORY,"제166조(장외거래) ③ 일반투자자가 제1항제2호에 따라 장외거래를 할 수 있는 금액은 투자자의 투자목적, 재산 상황, 투자경험, 증권의 종류 등을 고려하여 대통령령으로 구분하여 정한다.",,,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.8,0
자본시장법,제166조,4,장외거래,"[4, 3, 166, 4]",PROCEDURE,장외거래 방법 및 결제 방법,대통령령,정한다,장외거래의 구체적인 방법 및 결제의 방법 등 필요한 사항,PERMISSIVE,제166조(장외거래) ④ 장외거래의 구체적인 방법 및 결제의 방법 등 필요한 사항은 대통령령으로 정한다. [전문개정 2026. 2. 3.] [시행일: 2027. 2. 4.] 제166조,,제166조,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,1,0
자본시장법,제166조의2,1,장외파생상품의 매매 등,"[4, 3, 166, 1]",REGULATION,장외파생상품 매매 기준,투자매매업자 또는 투자중개업자,준수,장외파생상품 매매 기준,MANDATORY,"제166조의2(장외파생상품의 매매 등) ① 투자매매업자 또는 투자중개업자는 장외파생상품을 대상으로 하여 투자매매업 또는 투자중개업을 하는 경우에는 다음 각 호의 기준을 준수하여 야 한다. <개정 2010. 3. 12., 2017. 4. 18.> 1. 장외파생상품의 매매 및 그 중개ㆍ주선 또는 대리의 상대방이 일반투자자인 경우에는 그 일반투자자가 대통령령으로 정하는 위험회피 목적의 거래를 하는 경우에 한할 것. 이 경우 투자매매업자 또는 투자중개업자는 일반투자자가 장외파생상품 거래를 통하여 회피하려 는 위험의 종류와 금액을 확인하고, 관련 자료를 보관하여야 한다. 2. 장외파생상품의 매매에 따른 위험액(금융위원회가 정하여 고시하는 위험액을 말한다)이 금융위원회가 정하여 고시하는 한도를 초과하지 아니할 것 3. 영업용순자본에서 총위험액을 차감한 금액을 제15조, 제20조, 제117조의4제8항 또는 제 249조의3제8항에서 요구하는 인가업무 또는 등록업무 단위별 자기자본(각 해당 조항에서 대통령령으로 정하는 완화된 요건을 말한다)을 합계한 금액으로 나눈 값이 100분의 150에 미달하는 경우(겸영금융투자업자의 경우에는 금융위원회가 정하여 고시하는 경우를 말한 다)에는 그 미달상태가 해소될 때까지 새로운 장외파생상품의 매매를 중지하고, 미종결거 래의 정리나 위험회피에 관련된 업무만을 수행할 것 4. 장외파생상품의 매매를 할 때마다 제28조의2의 파생상품업무책임자의 승인을 받을 것. 다 만, 금융위원회가 정하여 고시하는 기준을 충족하는 계약으로서 거래당사자 간에 미리 합 의된 계약조건에 따라 장외파생상품을 매매하는 경우는 제외한다. 5. 월별 장외파생상품(파생결합증권을 포함한다)의 매매, 그 중개ㆍ주선 또는 대리의 거래내 역을 다음 달 10일까지 금융위원회에 보고할 것 6. 다음 각 목의 어느 하나에 해당하는 장외파생상품을 신규로 취급하는 경우 협회의 사전심 의를 받을 것. 다만, 대통령령으로 정하는 경우는 제외한다. 가. 기초자산이 제4조제10항제4호 또는 제5호에 해당하는 장외파생상품 나. 일반투자자를 대상으로 하는 장외파생상품",,제15조; 제20조; 제117조의4제8항; 제249조의3제8항; 제28조의2; 제4조제10항제4호,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,3
자본시장법,제166조의2,2,장외파생상품의 매매 등,"[4, 3, 166, 2]",ACTOR,장외파생상품 거래 위험관리 및 투자자 보호 사항 고시,금융위원회,정하여 고시할 수 있다,필요한 사항,PERMISSIVE,"제166조의2(장외파생상품의 매매 등) ② 장외파생상품 거래의 매매에 따른 위험관리, 그 밖에 투자자를 보호하기 위하여 필요한 사항은 금융위원회가 정하여 고시할 수 있다.",,,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,1,0
